job_id,run_type,framework,diseaseTransmissionChance,diseaseTagStringLength,agentImmuneSystemLength,diseaseSugarMetabolismPenalty,duration_seconds,peak_memory_mb,status
631,disease,egoist,0.3,21,60,0.5,0.7,22.66,OK
632,disease,egoist,0.3,21,60,1,0.6,23.93,OK
633,disease,egoist,0.3,21,60,2,0.6,24.64,OK
634,disease,egoist,0.3,21,60,3,0.6,24.48,OK
635,disease,egoist,0.6,5,10,0,19.8,30.98,OK
636,disease,egoist,0.6,5,10,0.1,0.3,22.77,OK
637,disease,egoist,0.6,5,10,0.25,0.3,24.79,OK
638,disease,egoist,0.6,5,10,0.5,0.3,24.34,OK
639,disease,egoist,0.6,5,10,1,0.3,25.48,OK
640,disease,egoist,0.6,5,10,2,0.3,25.52,OK
641,disease,egoist,0.6,5,10,3,0.3,22.38,OK
642,disease,egoist,0.6,5,35,0,17.1,30.33,OK
643,disease,egoist,0.6,5,35,0.1,0.4,24.58,OK
644,disease,egoist,0.6,5,35,0.25,0.4,24.77,OK
645,disease,egoist,0.6,5,35,0.5,0.4,24.77,OK
646,disease,egoist,0.6,5,35,1,0.4,24.09,OK
647,disease,egoist,0.6,5,35,2,0.4,23.7,OK
648,disease,egoist,0.6,5,35,3,0.4,24.21,OK
649,disease,egoist,0.6,5,60,0,17.5,30.86,OK
650,disease,egoist,0.6,5,60,0.1,5.1,25.12,OK
651,disease,egoist,0.6,5,60,0.25,5.2,25.86,OK
652,disease,egoist,0.6,5,60,0.5,5.1,24.0,OK
653,disease,egoist,0.6,5,60,1,5.1,24.1,OK
654,disease,egoist,0.6,5,60,2,5.2,24.11,OK
655,disease,egoist,0.6,5,60,3,5.2,24.44,OK
656,disease,egoist,0.6,13,10,0,29.1,32.21,OK
657,disease,egoist,0.6,13,10,0.1,0.3,24.96,OK
658,disease,egoist,0.6,13,10,0.25,0.3,23.71,OK
659,disease,egoist,0.6,13,10,0.5,0.3,24.57,OK
660,disease,egoist,0.6,13,10,1,0.3,22.7,OK
